index,run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
2247,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FINLAND,ROVANIEMI,"EASTERN AIRWAYS",Arrival,Charter,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL
2248,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FINLAND,ROVANIEMI,"EASTERN AIRWAYS",Departure,Charter,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,NULL
2249,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FINLAND,ROVANIEMI,"EASYJET UK LTD",Arrival,Scheduled,9,0,0,0,0,33.333333,22.222222,33.333333,11.111111,0,0,0,0,0,27,10,60,26
2250,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FINLAND,ROVANIEMI,"EASYJET UK LTD",Departure,Scheduled,9,0,0,0,33.333333,55.555556,0,11.111111,0,0,0,0,0,0,6,10,80,12
2251,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FINLAND,ROVANIEMI,"JET2.COM LTD",Arrival,Charter,2,0,0,0,0,0,0,100,0,0,0,0,0,0,37,2,100,5
2252,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,BORDEAUX,"BA EUROFLYER LTD DBA BRITISH AIRWAYS",Arrival,Scheduled,1,0,0,0,0,0,0,100,0,0,0,0,0,0,54,0,0,NULL
2253,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,BORDEAUX,"BA EUROFLYER LTD DBA BRITISH AIRWAYS",Departure,Scheduled,1,0,0,0,0,0,0,0,100,0,0,0,0,0,98,0,0,NULL
2254,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,BORDEAUX,"BRITISH AIRWAYS PLC",Arrival,Scheduled,29,0,0,41.37931,48.275862,6.896552,0,3.448276,0,0,0,0,0,0,2,0,0,NULL
2255,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,BORDEAUX,"BRITISH AIRWAYS PLC",Departure,Scheduled,29,0,0,0,55.172414,41.37931,0,3.448276,0,0,0,0,0,0,4,0,0,NULL
2256,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,BORDEAUX,"EASYJET UK LTD",Arrival,Scheduled,28,0,0,42.857143,35.714286,14.285714,7.142857,0,0,0,0,0,0,0,2,13,100,1
2257,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,BORDEAUX,"EASYJET UK LTD",Departure,Scheduled,28,0,0,0,57.142857,39.285714,3.571429,0,0,0,0,0,0,0,4,13,100,0
2258,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,CHAMBERY,"JET2.COM LTD",Arrival,Charter,5,0,0,0,20,20,40,0,0,0,20,0,0,0,53,0,0,NULL
2259,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,CHAMBERY,"JET2.COM LTD",Departure,Charter,5,0,0,0,60,40,0,0,0,0,0,0,0,0,3,0,0,NULL
2260,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,CHAMBERY,"TITAN AIRWAYS LTD",Arrival,Charter,8,0,0,0,0,12.5,0,25,37.5,0,12.5,12.5,0,0,140,2,100,1
2261,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,CHAMBERY,"TITAN AIRWAYS LTD",Departure,Charter,8,0,0,0,0,50,12.5,12.5,12.5,12.5,0,0,0,0,35,3,100,9
2262,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,CHAMBERY,"TUI AIRWAYS LTD",Arrival,Charter,19,0,0,0,21.052632,15.789474,0,31.578947,15.789474,10.526316,5.263158,0,0,0,55,2,50,72
2263,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,CHAMBERY,"TUI AIRWAYS LTD",Departure,Charter,20,0,0,0,20,35,10,20,5,0,10,0,0,0,39,8,62.5,17
2264,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"BA EUROFLYER LTD DBA BRITISH AIRWAYS",Arrival,Scheduled,3,0,0,0,33.333333,33.333333,0,33.333333,0,0,0,0,0,0,16,0,0,NULL
2265,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"BA EUROFLYER LTD DBA BRITISH AIRWAYS",Departure,Scheduled,3,0,0,0,66.666667,0,0,33.333333,0,0,0,0,0,0,10,0,0,NULL
2266,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"BRITISH AIRWAYS PLC",Arrival,Charter,4,0,0,0,50,25,0,0,0,25,0,0,0,0,38,0,0,NULL
2267,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"BRITISH AIRWAYS PLC",Arrival,Scheduled,17,0,0,47.058824,5.882353,17.647059,11.764706,11.764706,0,5.882353,0,0,0,0,17,0,0,NULL
2268,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"BRITISH AIRWAYS PLC",Departure,Charter,4,0,0,0,25,50,0,0,25,0,0,0,0,0,27,0,0,NULL
2269,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"BRITISH AIRWAYS PLC",Departure,Scheduled,17,0,0,0,47.058824,41.176471,0,11.764706,0,0,0,0,0,0,6,0,0,NULL
2270,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"EASYJET UK LTD",Arrival,Scheduled,22,0,0,9.090909,40.909091,18.181818,9.090909,13.636364,4.545455,0,4.545455,0,0,0,22,7,85.714286,10
2271,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"EASYJET UK LTD",Departure,Scheduled,22,0,0,0,40.909091,50,9.090909,0,0,0,0,0,0,0,4,8,87.5,5
2272,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"JET2.COM LTD",Arrival,Charter,6,0,0,66.666667,0,0,16.666667,0,0,16.666667,0,0,0,0,31,0,0,NULL
2273,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"JET2.COM LTD",Departure,Charter,6,0,0,0,50,0,33.333333,16.666667,0,0,0,0,0,0,14,0,0,NULL
2274,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"TITAN AIRWAYS LTD",Arrival,Charter,5,0,0,60,20,0,0,0,20,0,0,0,0,0,17,4,40,15
2275,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"TITAN AIRWAYS LTD",Departure,Charter,5,0,0,0,20,40,0,20,20,0,0,0,0,0,24,7,85.714286,6
2276,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"TUI AIRWAYS LTD",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,0,302
2277,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"TUI AIRWAYS LTD",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,0,64
2278,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"WIZZ AIR UK LTD",Arrival,Scheduled,4,0,0,0,0,0,50,50,0,0,0,0,0,0,37,0,0,NULL
2279,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,GRENOBLE,"WIZZ AIR UK LTD",Departure,Scheduled,4,0,0,0,0,50,50,0,0,0,0,0,0,0,17,0,0,NULL
2280,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"BRITISH AIRWAYS PLC",Arrival,Charter,8,0,0,12.5,25,37.5,25,0,0,0,0,0,0,0,9,0,0,NULL
2281,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"BRITISH AIRWAYS PLC",Arrival,Scheduled,17,0,0,52.941176,23.529412,5.882353,5.882353,0,11.764706,0,0,0,0,0,11,0,0,NULL
2282,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"BRITISH AIRWAYS PLC",Departure,Charter,8,0,0,0,12.5,62.5,25,0,0,0,0,0,0,0,11,0,0,NULL
2283,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"BRITISH AIRWAYS PLC",Departure,Scheduled,17,0,0,0,29.411765,64.705882,0,0,0,5.882353,0,0,0,0,13,0,0,NULL
2284,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"EASYJET UK LTD",Arrival,Scheduled,64,0,0,12.5,35.9375,34.375,12.5,4.6875,0,0,0,0,0,0,7,21,80.952381,10
2285,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"EASYJET UK LTD",Departure,Scheduled,64,0,0,0,37.5,34.375,17.1875,9.375,1.5625,0,0,0,0,0,10,20,80,9
2286,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"JET2.COM LTD",Arrival,Charter,4,0,0,25,50,25,0,0,0,0,0,0,0,0,1,2,100,0
2287,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"JET2.COM LTD",Departure,Charter,4,0,0,0,0,50,50,0,0,0,0,0,0,0,13,3,100,7
2288,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"TITAN AIRWAYS LTD",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,50,11
2289,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"TITAN AIRWAYS LTD",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,60,14
2290,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"TUI AIRWAYS LTD",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,100,0
2291,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"TUI AIRWAYS LTD",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,0,44
2292,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"WIZZ AIR UK LTD",Arrival,Scheduled,13,0,0,0,15.384615,7.692308,30.769231,30.769231,7.692308,0,7.692308,0,0,0,44,0,0,NULL
2293,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,LYON,"WIZZ AIR UK LTD",Departure,Scheduled,13,0,0,0,15.384615,61.538462,15.384615,0,0,0,0,7.692308,0,0,35,0,0,NULL
2294,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,MARSEILLE,"EASYJET UK LTD",Arrival,Scheduled,17,0,0,0,35.294118,41.176471,17.647059,5.882353,0,0,0,0,0,0,9,4,100,4
2295,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,MARSEILLE,"EASYJET UK LTD",Departure,Scheduled,17,0,0,0,58.823529,35.294118,5.882353,0,0,0,0,0,0,0,4,4,75,7
2296,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,MONTPELLIER,"EASYJET UK LTD",Arrival,Scheduled,22,0,0,22.727273,36.363636,22.727273,9.090909,9.090909,0,0,0,0,0,0,7,4,75,43
2297,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,MONTPELLIER,"EASYJET UK LTD",Departure,Scheduled,22,0,0,0,31.818182,54.545455,0,9.090909,4.545455,0,0,0,0,0,9,4,75,40
2298,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,NANTES,"EASYJET UK LTD",Arrival,Scheduled,25,0,0,4,40,44,12,0,0,0,0,0,0,0,5,13,92.307692,2
2299,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,NANTES,"EASYJET UK LTD",Departure,Scheduled,25,0,0,0,40,40,16,4,0,0,0,0,0,0,9,13,92.307692,3
2300,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,NICE,"BRITISH AIRWAYS PLC",Arrival,Charter,0,0,1,0,0,0,0,0,0,0,0,0,0,100,NULL,1,100,0
2301,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,NICE,"BRITISH AIRWAYS PLC",Arrival,Scheduled,17,0,0,47.058824,47.058824,0,0,0,0,0,0,5.882353,0,0,79,0,0,NULL
2302,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,NICE,"BRITISH AIRWAYS PLC",Departure,Scheduled,17,0,0,0,29.411765,47.058824,11.764706,5.882353,0,0,0,5.882353,0,0,31,0,0,NULL
2303,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,NICE,"EASYJET UK LTD",Arrival,Scheduled,44,0,0,22.727273,52.272727,18.181818,6.818182,0,0,0,0,0,0,0,2,15,93.333333,4
2304,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,NICE,"EASYJET UK LTD",Departure,Scheduled,44,0,0,0,54.545455,36.363636,4.545455,4.545455,0,0,0,0,0,0,4,15,93.333333,4
2305,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,"PARIS (CHARLES DE GAULLE)","EASYJET UK LTD",Arrival,Scheduled,82,0,1,19.277108,36.144578,26.506024,9.638554,3.614458,2.409639,1.204819,0,0,0,1.204819,10,20,95,2
2306,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,"PARIS (CHARLES DE GAULLE)","EASYJET UK LTD",Departure,Scheduled,82,0,0,0,40.243902,45.121951,8.536585,3.658537,1.219512,1.219512,0,0,0,0,9,20,95,2
2307,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,"PARIS (ORLY)","VUELING AIRLINES",Arrival,Scheduled,48,0,2,4,42,36,12,2,0,0,0,0,0,4,5,3,66.666667,9
2308,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,"PARIS (ORLY)","VUELING AIRLINES",Departure,Scheduled,48,0,2,0,24,40,22,10,0,0,0,0,0,4,11,3,66.666667,6
2309,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,RENNES,"EASYJET UK LTD",Arrival,Scheduled,9,0,0,44.444444,55.555556,0,0,0,0,0,0,0,0,0,0,0,0,NULL
2310,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,RENNES,"EASYJET UK LTD",Departure,Scheduled,9,0,0,0,55.555556,44.444444,0,0,0,0,0,0,0,0,1,0,0,NULL
2311,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,"TOULOUSE (BLAGNAC)","EASYJET UK LTD",Arrival,Scheduled,22,0,0,4.545455,59.090909,27.272727,4.545455,4.545455,0,0,0,0,0,0,4,12,100,1
2312,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,"TOULOUSE (BLAGNAC)","EASYJET UK LTD",Departure,Scheduled,22,0,0,0,36.363636,45.454545,13.636364,4.545455,0,0,0,0,0,0,6,12,100,1
2313,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,"TOULOUSE (BLAGNAC)","JET2.COM LTD",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,63
2314,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,"TOULOUSE (BLAGNAC)","JET2.COM LTD",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,87
2315,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,"TOULOUSE (BLAGNAC)","TITAN AIRWAYS LTD",Arrival,Charter,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,NULL
2316,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,"TOULOUSE (BLAGNAC)","TITAN AIRWAYS LTD",Departure,Charter,4,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,NULL
2317,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,"TOULOUSE (BLAGNAC)","TUI AIRWAYS LTD",Arrival,Charter,10,0,0,0,60,10,10,20,0,0,0,0,0,0,11,1,100,0
2318,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,FRANCE,"TOULOUSE (BLAGNAC)","TUI AIRWAYS LTD",Departure,Charter,10,0,0,0,20,80,0,0,0,0,0,0,0,0,2,1,0,32
2319,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,"BERLIN BRANDENBURG","EASYJET EUROPE",Arrival,Scheduled,0,0,1,0,0,0,0,0,0,0,0,0,0,100,NULL,0,0,NULL
2320,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,"BERLIN BRANDENBURG","EASYJET UK LTD",Arrival,Scheduled,53,0,1,31.481481,33.333333,16.666667,11.111111,3.703704,1.851852,0,0,0,0,1.851852,7,17,94.117647,18
2321,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,"BERLIN BRANDENBURG","EASYJET UK LTD",Departure,Scheduled,53,0,0,0,32.075472,32.075472,20.754717,11.320755,3.773585,0,0,0,0,0,14,17,94.117647,4
2322,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,"COLOGNE BONN","LEAV AVIATION GMBH",Arrival,Charter,1,0,0,0,0,100,0,0,0,0,0,0,0,0,4,0,0,NULL
2323,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,"COLOGNE BONN","LEAV AVIATION GMBH",Departure,Charter,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,NULL
2324,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,DUSSELDORF,"EUROWINGS LUFTVERKEHRS",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,0
2325,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,FRIEDRICHSHAFEN,"EASYJET UK LTD",Arrival,Scheduled,4,0,0,0,0,50,25,25,0,0,0,0,0,0,29,2,100,2
2326,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,FRIEDRICHSHAFEN,"EASYJET UK LTD",Departure,Scheduled,4,0,0,0,0,25,75,0,0,0,0,0,0,0,20,2,100,0
2327,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,HAMBURG,"EASYJET UK LTD",Arrival,Scheduled,19,0,0,0,52.631579,26.315789,15.789474,5.263158,0,0,0,0,0,0,8,4,75,6
2328,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,HAMBURG,"EASYJET UK LTD",Departure,Scheduled,19,0,0,0,36.842105,47.368421,10.526316,5.263158,0,0,0,0,0,0,5,4,100,0
2329,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,HAMBURG,"EUROWINGS LUFTVERKEHRS",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,1
2330,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,HAMBURG,"TITAN AIRWAYS LTD",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,0
2331,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,MUNICH,"EASYJET UK LTD",Arrival,Scheduled,47,0,0,19.148936,40.425532,27.659574,6.382979,4.255319,0,2.12766,0,0,0,0,8,7,100,3
2332,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,MUNICH,"EASYJET UK LTD",Departure,Scheduled,47,0,0,0,53.191489,42.553191,0,0,4.255319,0,0,0,0,0,5,7,100,1
2333,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GERMANY,MUNICH,"TITAN AIRWAYS LTD",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,45
2334,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GIBRALTAR,GIBRALTAR,"EASYJET UK LTD",Arrival,Scheduled,20,0,1,38.095238,28.571429,14.285714,4.761905,4.761905,4.761905,0,0,0,0,4.761905,9,20,85,26
2335,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GIBRALTAR,GIBRALTAR,"EASYJET UK LTD",Departure,Scheduled,21,0,0,0,76.190476,14.285714,4.761905,4.761905,0,0,0,0,0,0,4,20,95,2
2336,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GREECE,ATHENS,"AEGEAN AIRLINES",Arrival,Scheduled,6,0,0,50,16.666667,33.333333,0,0,0,0,0,0,0,0,1,0,0,NULL
2337,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GREECE,ATHENS,"AEGEAN AIRLINES",Departure,Scheduled,6,0,0,16.666667,50,33.333333,0,0,0,0,0,0,0,0,1,0,0,NULL
2338,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GREECE,ATHENS,"EASYJET UK LTD",Arrival,Scheduled,34,0,0,11.764706,44.117647,29.411765,8.823529,2.941176,2.941176,0,0,0,0,0,8,17,94.117647,3
2339,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GREECE,ATHENS,"EASYJET UK LTD",Departure,Scheduled,33,0,0,0,27.272727,60.606061,12.121212,0,0,0,0,0,0,0,6,17,100,1
2340,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GREECE,ATHENS,RYANAIR,Arrival,Scheduled,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,NULL
2341,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GREECE,ATHENS,"WIZZ AIR",Arrival,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,9,66.666667,11
2342,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GREECE,ATHENS,"WIZZ AIR",Departure,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,9,77.777778,8
2343,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GREECE,ATHENS,"WIZZ AIR UK LTD",Arrival,Scheduled,24,0,0,33.333333,20.833333,25,20.833333,0,0,0,0,0,0,0,6,0,0,NULL
2344,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GREECE,ATHENS,"WIZZ AIR UK LTD",Departure,Scheduled,24,0,0,0,25,66.666667,8.333333,0,0,0,0,0,0,0,6,0,0,NULL
2345,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GREECE,SALONIKA,"EASYJET UK LTD",Arrival,Scheduled,14,0,0,21.428571,50,21.428571,0,0,7.142857,0,0,0,0,0,9,10,100,3
2346,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GREECE,SALONIKA,"EASYJET UK LTD",Departure,Scheduled,14,0,0,0,64.285714,35.714286,0,0,0,0,0,0,0,0,1,10,100,1
2347,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ICELAND,KEFLAVIK,"EASYJET UK LTD",Arrival,Scheduled,34,0,1,11.428571,25.714286,40,11.428571,5.714286,0,0,0,2.857143,0,2.857143,19,19,89.473684,5
2348,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ICELAND,KEFLAVIK,"EASYJET UK LTD",Departure,Scheduled,34,0,2,0,25,58.333333,5.555556,2.777778,0,0,0,2.777778,0,5.555556,17,19,100,1
2349,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ICELAND,KEFLAVIK,ICELANDAIR,Arrival,Scheduled,28,0,3,29.032258,35.483871,12.903226,9.677419,3.225806,0,0,0,0,0,9.677419,5,0,0,NULL
2350,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ICELAND,KEFLAVIK,ICELANDAIR,Departure,Scheduled,28,0,3,0,51.612903,19.354839,12.903226,3.225806,0,3.225806,0,0,0,9.677419,11,0,0,NULL
2351,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ICELAND,KEFLAVIK,"TUI AIRWAYS LTD",Arrival,Charter,9,0,0,0,22.222222,22.222222,33.333333,11.111111,0,0,0,11.111111,0,0,79,9,33.333333,55
2352,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ICELAND,KEFLAVIK,"TUI AIRWAYS LTD",Departure,Charter,9,0,0,0,22.222222,55.555556,11.111111,0,0,0,0,11.111111,0,0,53,9,55.555556,26
2353,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"IRISH REPUBLIC","IRELAND WEST(KNOCK)","AER LINGUS",Arrival,Scheduled,8,0,0,12.5,12.5,37.5,0,37.5,0,0,0,0,0,0,18,4,100,0
2354,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"IRISH REPUBLIC","IRELAND WEST(KNOCK)","AER LINGUS",Departure,Scheduled,8,0,0,0,25,37.5,12.5,25,0,0,0,0,0,0,13,4,100,0
2355,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"IRISH REPUBLIC",CORK,RYANAIR,Arrival,Scheduled,31,0,0,25.806452,45.16129,12.903226,3.225806,9.677419,3.225806,0,0,0,0,0,8,19,84.210526,6
2356,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"IRISH REPUBLIC",CORK,RYANAIR,Departure,Scheduled,31,0,0,0,22.580645,54.83871,6.451613,12.903226,3.225806,0,0,0,0,0,13,19,78.947368,9
2357,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"IRISH REPUBLIC",DUBLIN,"AER LINGUS",Arrival,Scheduled,138,0,0,26.086957,44.202899,21.73913,5.797101,1.449275,0.724638,0,0,0,0,0,3,64,96.875,1
2358,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"IRISH REPUBLIC",DUBLIN,"AER LINGUS",Departure,Scheduled,138,0,0,2.173913,60.869565,26.086957,4.347826,5.797101,0.724638,0,0,0,0,0,5,64,92.307692,3
2359,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"IRISH REPUBLIC",DUBLIN,"NETJETS TRANSPORTES AEREOS",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,6
2360,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"IRISH REPUBLIC",DUBLIN,RYANAIR,Arrival,Scheduled,242,0,0,9.504132,44.214876,25.619835,11.983471,7.85124,0.413223,0.413223,0,0,0,0,8,159,95.031056,2
2361,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"IRISH REPUBLIC",DUBLIN,RYANAIR,Departure,Scheduled,242,0,0,0,24.380165,41.322314,18.181818,13.22314,2.479339,0.413223,0,0,0,0,15,159,93.209877,4
2362,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"IRISH REPUBLIC",SHANNON,RYANAIR,Arrival,Scheduled,31,0,0,9.677419,61.290323,19.354839,6.451613,0,3.225806,0,0,0,0,0,4,22,100,0
